Resume_ID,Name,Skills,Experience (Years),Education,Certifications,Job Role,Recruiter Decision,Salary Expectation ($),Projects Count,AI Score (0-100)
290,David Conley,"network, language, bring",9,PhD,AWS Certified,AI Researcher,Hire,78718,1,74
845,Kara Reynolds,"onto, unit, say",15,B.Tech,Deep Learning Specialization,Software Engineer,Reject,41401,6,84
8517,Justin Bonilla,"last, Democrat, owner",0,B.Tech,Google ML,AI Researcher,Reject,73495,3,97
7891,Elizabeth Reynolds,"pretty, none, away",15,B.Sc,AWS Certified,Data Scientist,Reject,40789,4,53
5796,Leslie Hayes,"fall, network, worry",1,PhD,Deep Learning Specialization,Cybersecurity Analyst,Reject,50613,10,50
7935,Ryan Edwards,"through, girl, out",4,MBA,Google ML,AI Researcher,Reject,93333,4,65
9104,Amanda Mcmahon,"store, voice, several",10,B.Tech,None,Cybersecurity Analyst,Reject,69424,7,62
2195,Samantha Gaines,"culture, add, under",9,B.Tech,None,Data Scientist,Reject,44920,5,92
5315,Anthony Morgan,"prepare, owner, figure",1,B.Tech,Google ML,Cybersecurity Analyst,Hire,58156,6,57
714,Autumn Hansen,"cause, politics, with",10,MBA,None,AI Researcher,Reject,112649,9,62
5838,Tina Harris,"agree, strong, financial",17,MBA,AWS Certified,Data Scientist,Reject,108127,10,62
6778,Laura Reed,"investment, voice, recent",20,B.Tech,Deep Learning Specialization,Software Engineer,Reject,59300,10,76
4576,Adam Beck,"admit, per, quite",8,PhD,None,AI Researcher,Reject,53010,0,85
8579,Tammy Collins,"inside, card, speech",17,B.Sc,None,Data Scientist,Hire,114556,1,64
8674,Amber Stewart,"agreement, view, natural",10,B.Tech,AWS Certified,Software Engineer,Reject,110689,2,54
155,Juan Payne,"maybe, minute, money",6,MBA,AWS Certified,Software Engineer,Reject,64543,7,65
1049,Brandon Bishop,"allow, option, claim",16,MBA,AWS Certified,Cybersecurity Analyst,Hire,104046,8,72
9903,Jason Saunders,"anyone, boy, knowledge",7,MBA,None,Data Scientist,Reject,64080,8,55
9835,Kevin Jones,"two, only, paper",19,PhD,AWS Certified,Cybersecurity Analyst,Hire,102572,8,86
357,Monique Osborne,"rate, discuss, strategy",7,B.Tech,None,Software Engineer,Reject,70195,10,72
3574,Amber Buchanan,"whom, technology, offer",4,B.Tech,AWS Certified,AI Researcher,Hire,101238,0,60
414,Jennifer Baker DDS,"entire, two, democratic",6,MBA,Google ML,Data Scientist,Hire,46845,3,88
4991,Adam Rojas,"prepare, difficult, example",20,B.Tech,None,AI Researcher,Reject,53380,9,97
33,James Flores,"top, may, positive",2,PhD,AWS Certified,Data Scientist,Hire,65567,0,90
6978,Tony Moore,"film, pick, amount",18,PhD,AWS Certified,AI Researcher,Hire,49071,6,99
6059,Jessica Gonzales,"air, language, side",9,MBA,AWS Certified,Cybersecurity Analyst,Reject,87238,6,78
4161,Shannon Miller,"view, only, building",7,PhD,Deep Learning Specialization,Software Engineer,Reject,41321,3,91
8237,Brandy Koch,"high, save, once",1,MBA,None,Software Engineer,Hire,89159,5,88
72,Christopher Kennedy,"truth, same, measure",18,PhD,None,Software Engineer,Reject,56516,6,60
8567,Brian Clements,"every, hotel, field",2,B.Tech,Google ML,Software Engineer,Reject,113826,1,73
9822,Joshua Diaz,"letter, but, call",20,B.Sc,AWS Certified,AI Researcher,Reject,49263,2,92
7702,Susan Nguyen,"activity, star, with",0,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,100700,8,88
2279,Mary Rocha,"worker, expect, order",1,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Reject,45977,10,97
7127,Chloe Baker,"system, policy, director",5,MBA,None,Data Scientist,Hire,106993,3,99
4659,Sandra Lewis,"ten, behind, water",9,B.Sc,Google ML,Data Scientist,Reject,64191,2,62
7347,Melanie Ramos,"affect, reveal, human",6,B.Tech,AWS Certified,Data Scientist,Reject,48518,8,54
9688,William Conway,"everything, direction, per",8,B.Tech,Deep Learning Specialization,AI Researcher,Hire,116811,9,64
4854,Robert Jenkins,"yes, really, risk",0,PhD,Deep Learning Specialization,Data Scientist,Hire,70604,1,81
5019,Christine Trujillo,"prepare, local, hot",17,MBA,Deep Learning Specialization,Cybersecurity Analyst,Reject,83487,4,84
7831,April Miles,"seem, ball, pick",14,PhD,Google ML,Cybersecurity Analyst,Hire,54292,2,100
5672,April Fuller,"sign, thought, local",3,B.Tech,Deep Learning Specialization,Data Scientist,Hire,56629,9,54
2202,Arthur Cox,"mind, dark, coach",12,B.Tech,None,AI Researcher,Hire,71904,7,59
9900,Michael Proctor,"fill, read, their",1,B.Sc,Google ML,Software Engineer,Reject,52615,10,81
517,Michelle Smith,"much, seek, factor",12,MBA,Google ML,AI Researcher,Hire,68684,7,99
7345,Cynthia Anderson,"professor, prevent, learn",9,B.Sc,None,AI Researcher,Hire,101990,7,72
9280,Chad Howard,"wall, none, when",12,PhD,Google ML,Cybersecurity Analyst,Reject,92493,2,53
3158,Sharon Crosby,"employee, yes, next",17,MBA,AWS Certified,AI Researcher,Reject,86260,0,95
4183,Hannah Carr,"character, often, debate",14,MBA,Google ML,Software Engineer,Hire,119327,10,80
8929,Christopher Roberts,"send, worker, one",9,B.Tech,AWS Certified,Data Scientist,Hire,71981,6,62
3651,Thomas Gordon,"pull, involve, century",6,B.Sc,AWS Certified,Data Scientist,Hire,87704,4,90
8658,Shirley Fisher,"over, memory, either",16,B.Sc,None,Software Engineer,Reject,50001,10,61
2864,Theresa Owen,"fire, score, might",11,B.Tech,Deep Learning Specialization,Data Scientist,Hire,85268,5,70
8624,Scott Davis Jr.,"ago, on, listen",6,PhD,Deep Learning Specialization,Cybersecurity Analyst,Reject,104540,10,70
1678,Nichole Larsen,"suddenly, to, game",11,MBA,Deep Learning Specialization,Cybersecurity Analyst,Reject,85578,5,56
4738,Michael Navarro,"economic, draw, project",10,B.Sc,Google ML,Software Engineer,Reject,108279,1,69
2833,Linda Owen,"use, road, one",2,PhD,AWS Certified,AI Researcher,Hire,53213,9,96
382,Daniel Haynes,"well, vote, unit",0,B.Sc,Deep Learning Specialization,AI Researcher,Reject,85785,3,75
8174,Michelle West,"deep, environment, appear",9,PhD,None,Data Scientist,Hire,82728,9,68
9308,Shaun Pham,"while, ball, since",13,B.Sc,Google ML,Data Scientist,Reject,42872,2,56
4099,Faith Castillo,"within, customer, without",12,B.Tech,Google ML,Software Engineer,Reject,61515,1,97
5596,Jason Walton,"position, food, art",5,MBA,AWS Certified,Data Scientist,Hire,52608,6,80
8879,Steven Ramirez,"dark, trial, themselves",12,B.Tech,Deep Learning Specialization,Data Scientist,Hire,104012,7,66
7156,Diana Duffy,"drug, lawyer, trip",5,B.Sc,None,Data Scientist,Hire,112711,1,71
4074,Natasha Bond,"ago, start, each",16,PhD,None,Software Engineer,Hire,115237,7,76
2905,Robert Mitchell,"rest, medical, your",11,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,83854,2,68
8891,Crystal Andrews,"time, onto, focus",18,B.Sc,Google ML,Data Scientist,Reject,80322,8,91
5642,Kevin Rivera,"month, decision, mean",4,B.Tech,AWS Certified,AI Researcher,Hire,83531,0,69
6899,Brooke Gomez,"production, enter, close",8,B.Sc,Deep Learning Specialization,Data Scientist,Hire,54652,9,86
9165,William Gibson,"truth, statement, technology",15,B.Tech,Deep Learning Specialization,AI Researcher,Reject,63698,0,99
7542,Karen Rogers,"nature, case, according",4,B.Tech,Google ML,AI Researcher,Reject,101547,1,85
5297,Erica Wood,"outside, way, change",11,B.Sc,AWS Certified,Cybersecurity Analyst,Reject,49424,9,50
9844,Jose Mendoza,"never, hit, history",13,PhD,AWS Certified,Cybersecurity Analyst,Reject,58378,0,91
5580,Eric Griffith,"others, old, available",10,B.Tech,None,AI Researcher,Reject,101937,10,74
2479,Jacqueline Mitchell,"radio, series, together",10,B.Sc,Google ML,Cybersecurity Analyst,Hire,75944,10,69
3399,Alicia Franklin,"cup, future, knowledge",17,PhD,AWS Certified,Software Engineer,Reject,54055,3,62
6228,Monica Oneal,"thank, born, factor",9,PhD,AWS Certified,Software Engineer,Reject,43229,8,76
2093,Bruce Ramirez,"rather, yourself, cut",20,MBA,AWS Certified,Cybersecurity Analyst,Hire,91014,0,54
407,Michael Miles,"party, wide, wrong",2,MBA,None,Cybersecurity Analyst,Reject,43447,9,100
8952,Melissa Jensen,"under, hair, fact",13,MBA,Google ML,AI Researcher,Hire,69157,5,65
7289,Meghan Morgan,"president, sound, little",0,B.Tech,Deep Learning Specialization,Data Scientist,Hire,53599,3,56
5502,Donald Brown,"eat, bed, family",19,PhD,None,Data Scientist,Hire,81475,5,79
6371,Taylor Mason,"remember, energy, box",20,MBA,Deep Learning Specialization,Software Engineer,Reject,56023,10,89
7659,Timothy Kaiser,"benefit, explain, detail",12,MBA,None,Software Engineer,Reject,99252,4,52
1381,Elizabeth Sanchez,"ability, cup, theory",17,MBA,None,Data Scientist,Reject,46122,6,68
8881,Candice Ramirez,"always, animal, return",1,PhD,Deep Learning Specialization,Software Engineer,Reject,73208,5,78
5714,Melissa Perez,"here, first, clearly",16,B.Sc,AWS Certified,Cybersecurity Analyst,Reject,110311,4,96
5359,Eric Cole,"establish, opportunity, perform",5,B.Tech,AWS Certified,Software Engineer,Hire,69830,6,59
6167,Donald Thornton,"place, political, team",5,MBA,AWS Certified,AI Researcher,Hire,81720,10,66
7998,James Franklin,"kid, both, one",12,B.Tech,Google ML,Software Engineer,Reject,50235,5,52
8941,Penny Davis,"group, PM, recognize",3,MBA,Google ML,Software Engineer,Hire,119974,8,82
1969,Bryce Allison,"book, before, pattern",2,B.Tech,Deep Learning Specialization,Software Engineer,Hire,55793,8,85
6964,Sean Robinson,"another, defense, authority",10,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Reject,40571,6,86
7801,Aaron Cooper,"chair, nation, people",15,B.Sc,AWS Certified,Cybersecurity Analyst,Hire,93660,3,77
7914,Joseph Guzman,"rock, do, put",3,PhD,Google ML,AI Researcher,Reject,41494,0,85
1617,Raymond Wilson,"weight, draw, especially",3,B.Tech,Deep Learning Specialization,Software Engineer,Reject,41903,10,87
3998,Joseph Miller,"wind, eye, pressure",6,MBA,None,AI Researcher,Hire,77637,5,89
7021,Heather Perez,"minute, nature, or",1,B.Tech,None,Data Scientist,Reject,104495,8,68
8144,Lori Zimmerman,"least, evening, wonder",19,PhD,AWS Certified,Data Scientist,Reject,50324,4,74
175,Ryan Wilcox,"hospital, recognize, section",4,PhD,Deep Learning Specialization,Data Scientist,Hire,43900,6,72
9178,Courtney Nelson,"cost, answer, service",1,MBA,Google ML,Software Engineer,Hire,94740,6,70
9893,Charlene Davies,"force, probably, this",4,B.Tech,None,Data Scientist,Hire,114325,3,62
225,Dominique Crawford,"move, guy, baby",3,B.Sc,Deep Learning Specialization,Software Engineer,Reject,76378,8,77
6634,Ryan Carroll,"let, listen, culture",10,MBA,AWS Certified,Data Scientist,Reject,72105,1,58
7043,Debra Brown,"win, radio, few",10,PhD,Deep Learning Specialization,Cybersecurity Analyst,Hire,72719,10,99
7303,Antonio Gonzalez,"painting, sure, central",16,B.Sc,Deep Learning Specialization,Data Scientist,Reject,98348,5,86
9601,Louis Gibbs,"actually, four, picture",12,B.Sc,Deep Learning Specialization,AI Researcher,Reject,103936,5,60
7046,Michael Roberts,"ago, at, what",19,B.Tech,None,AI Researcher,Reject,109269,9,60
2970,Jeffrey Barrett,"suffer, investment, cost",7,MBA,Google ML,AI Researcher,Reject,85219,7,56
5076,Luis Wilson,"form, Republican, serve",10,PhD,Deep Learning Specialization,AI Researcher,Reject,71187,7,53
7961,Jessica Henry,"behind, rather, matter",12,MBA,Google ML,Cybersecurity Analyst,Hire,108920,7,88
357,Vincent Palmer,"heart, avoid, listen",4,MBA,None,Software Engineer,Reject,86986,2,85
9664,Kelly Rodriguez,"Democrat, style, free",15,PhD,None,AI Researcher,Reject,79918,7,75
2344,Amanda Johnson,"drive, maybe, save",15,PhD,Deep Learning Specialization,Software Engineer,Hire,98759,7,65
3732,Tamara Fisher,"scientist, last, available",9,B.Sc,AWS Certified,Software Engineer,Reject,68967,6,80
9079,Chad Morales,"itself, give, guy",3,MBA,AWS Certified,Software Engineer,Reject,92515,7,72
9429,Tom Armstrong,"boy, power, common",6,B.Tech,Deep Learning Specialization,Software Engineer,Hire,104417,4,100
5785,Courtney Williams,"possible, subject, sit",18,MBA,Deep Learning Specialization,Software Engineer,Reject,85696,10,71
6207,Sharon Ramirez,"store, soldier, issue",20,B.Sc,Google ML,Data Scientist,Hire,102446,3,99
4433,Bethany Roberts,"better, process, ahead",9,MBA,None,Cybersecurity Analyst,Hire,102969,2,59
1177,Brittany Gardner,"decade, listen, service",18,PhD,None,AI Researcher,Reject,94081,0,62
4158,Joseph Huffman,"draw, case, glass",17,MBA,AWS Certified,Data Scientist,Hire,57909,6,71
3721,Michael James,"his, news, pull",3,B.Sc,AWS Certified,AI Researcher,Reject,108515,4,63
2535,Lisa Brown,"education, dinner, form",11,MBA,Google ML,Data Scientist,Reject,105428,0,52
1281,Tracy Robinson,"name, four, contain",7,PhD,Google ML,Cybersecurity Analyst,Reject,41142,8,73
3815,Melissa Estrada,"reason, reality, party",4,PhD,Google ML,AI Researcher,Reject,61745,5,76
4893,Eric Koch,"feel, according, certain",16,MBA,Google ML,Cybersecurity Analyst,Hire,89215,8,70
3740,Tiffany Tyler,"understand, artist, mouth",3,PhD,Deep Learning Specialization,Data Scientist,Hire,45648,0,71
4236,Vincent Sampson,"society, Mrs, improve",7,B.Sc,Google ML,AI Researcher,Reject,51083,8,68
1934,Mr. Raymond Powers,"medical, both, machine",3,PhD,AWS Certified,Cybersecurity Analyst,Reject,83862,10,51
3806,Tracy Garcia,"right, agent, today",4,MBA,AWS Certified,Data Scientist,Hire,70789,2,67
1865,Matthew Bass,"picture, discover, popular",1,PhD,Deep Learning Specialization,Data Scientist,Hire,55457,5,92
6727,Mary Daniels,"involve, will, parent",13,B.Sc,Deep Learning Specialization,Software Engineer,Reject,113729,6,69
4956,Kenneth Bell,"yeah, thousand, from",15,B.Sc,Google ML,Software Engineer,Hire,59911,0,53
9619,Sharon Pace,"develop, take, method",8,B.Sc,AWS Certified,AI Researcher,Hire,103914,8,98
1402,Tyler Parks,"water, affect, keep",7,B.Tech,AWS Certified,Data Scientist,Reject,51540,8,55
6800,Noah Garcia,"cover, know, cup",6,B.Tech,Deep Learning Specialization,Data Scientist,Hire,65213,10,96
8320,Beverly Little,"research, system, event",13,PhD,Google ML,AI Researcher,Reject,81396,9,70
4096,Charlene Rodriguez,"pretty, himself, friend",10,PhD,AWS Certified,Data Scientist,Hire,65612,9,61
4811,Brandon Franco,"able, situation, argue",14,MBA,None,Software Engineer,Hire,72999,3,75
8338,Corey Miles,"people, common, bad",0,MBA,AWS Certified,AI Researcher,Reject,75002,6,78
5958,Shane Ashley,"action, product, young",4,B.Sc,Google ML,Software Engineer,Reject,97826,4,75
6759,Gary Berry,"crime, along, where",2,B.Sc,None,AI Researcher,Reject,118014,3,64
8165,Alexa Santiago,"wall, perform, back",3,B.Sc,AWS Certified,AI Researcher,Hire,71018,6,59
9620,Jessica Blackwell,"old, meeting, girl",15,PhD,AWS Certified,AI Researcher,Reject,86506,5,91
8170,Matthew Maddox,"leg, gas, room",18,PhD,AWS Certified,Data Scientist,Reject,48390,0,86
788,Shawn Cox,"work, walk, nearly",2,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,100487,0,69
6889,Erin Thomas,"watch, me, page",5,B.Sc,AWS Certified,Data Scientist,Reject,86277,8,75
8840,Jonathan Fitzgerald,"off, term, wind",17,B.Sc,Deep Learning Specialization,Data Scientist,Hire,83237,1,90
9271,Kelly Lyons,"property, suggest, identify",6,PhD,Deep Learning Specialization,Software Engineer,Reject,84916,0,83
9975,Joseph Stokes,"go, all, car",3,MBA,AWS Certified,Data Scientist,Reject,91507,2,66
1232,Brenda Munoz,"provide, outside, could",6,MBA,Deep Learning Specialization,Software Engineer,Reject,97774,4,54
4318,Antonio Landry,"strong, note, cultural",18,PhD,AWS Certified,Cybersecurity Analyst,Hire,84444,9,70
5137,Ashley Schroeder,"until, water, computer",9,B.Sc,Deep Learning Specialization,Software Engineer,Reject,80419,0,58
8787,Jonathan Lee,"show, school, street",7,B.Tech,Google ML,Cybersecurity Analyst,Hire,50470,2,91
8604,Paul Carroll,"more, walk, necessary",4,PhD,None,Cybersecurity Analyst,Reject,112784,10,68
4089,Raven Smith,"entire, financial, year",19,MBA,Deep Learning Specialization,Software Engineer,Reject,63618,1,84
3973,Sandra Buckley,"seven, that, however",20,PhD,None,AI Researcher,Reject,110486,4,85
8043,Patricia Stone,"include, thing, break",4,B.Tech,AWS Certified,AI Researcher,Reject,51884,3,61
9426,Jessica Russell,"society, state, stay",8,B.Tech,Google ML,Software Engineer,Hire,113242,9,71
259,Heather Lee,"experience, store, carry",8,MBA,AWS Certified,Cybersecurity Analyst,Reject,81203,4,94
5108,Diane Brown,"push, focus, pick",13,B.Sc,Google ML,Data Scientist,Hire,43091,1,75
6097,Michelle Miller,"nature, physical, why",13,PhD,None,Software Engineer,Reject,53439,3,91
7287,James Martin,"dark, why, media",13,MBA,Deep Learning Specialization,Data Scientist,Hire,102076,6,77
4650,Jennifer Taylor,"call, life, couple",5,B.Tech,AWS Certified,Software Engineer,Reject,70357,6,90
2418,Peter Perez,"series, exactly, hand",20,B.Sc,Google ML,Data Scientist,Hire,56573,5,58
7417,Rhonda Ballard,"this, phone, boy",13,B.Sc,None,Data Scientist,Reject,96301,5,84
2164,Mary Parker,"take, whether, discuss",12,B.Tech,Deep Learning Specialization,Data Scientist,Reject,114493,7,58
5004,Heather Roberts,"can, when, art",16,B.Tech,AWS Certified,Cybersecurity Analyst,Reject,59798,10,92
5695,Joseph Marshall,"next, training, away",12,B.Sc,None,Cybersecurity Analyst,Hire,93488,9,73
8829,Dean Cooke,"word, claim, officer",8,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,86649,6,99
4211,Kevin Moore,"age, two, draw",0,B.Sc,Google ML,Data Scientist,Reject,76662,9,63
3344,Corey Howard,"plant, class, forward",20,B.Sc,Deep Learning Specialization,AI Researcher,Reject,46939,0,67
3778,Christine Wallace,"respond, push, put",19,B.Sc,None,Cybersecurity Analyst,Hire,106851,10,50
4114,Erika Burton,"painting, animal, whole",15,PhD,AWS Certified,Software Engineer,Hire,58670,8,70
2880,Tabitha Williams,"or, reality, face",19,B.Sc,None,AI Researcher,Reject,50024,9,63
6736,Justin Harris,"information, dark, those",19,B.Sc,Google ML,Data Scientist,Hire,105949,8,53
1820,Heidi Haynes,"station, cost, peace",6,B.Tech,AWS Certified,Data Scientist,Hire,105074,1,55
1475,Wesley Mitchell,"among, something, enjoy",10,PhD,AWS Certified,AI Researcher,Reject,99153,9,62
2323,Kimberly Smith,"instead, whom, past",5,PhD,Google ML,Data Scientist,Hire,71748,10,54
6650,Teresa Delgado,"sometimes, call, nature",1,B.Tech,None,AI Researcher,Reject,117358,3,87
4668,Joseph Stevens,"social, mention, water",14,B.Sc,AWS Certified,Software Engineer,Hire,107844,0,89
8972,Kim Rodriguez,"seat, beautiful, very",19,MBA,AWS Certified,Data Scientist,Hire,71283,1,97
6659,Shawn Chan,"generation, successful, arrive",3,B.Tech,None,Software Engineer,Reject,75857,3,64
3533,Bryan Davis,"entire, talk, middle",5,MBA,None,Cybersecurity Analyst,Reject,79385,4,71
3524,Kaitlyn Hernandez,"stand, whether, will",9,PhD,Google ML,AI Researcher,Hire,58023,3,97
270,Stephanie Thompson,"black, performance, raise",3,B.Sc,Deep Learning Specialization,AI Researcher,Reject,75151,4,90
7002,Jill Smith,"because, city, teach",10,MBA,Deep Learning Specialization,Data Scientist,Hire,89017,8,63
9474,Melissa Martinez,"morning, ask, employee",9,MBA,AWS Certified,Data Scientist,Hire,102643,8,52
8407,David Peterson,"animal, listen, wrong",9,B.Sc,Deep Learning Specialization,Data Scientist,Hire,112156,3,50
9945,Jonathan Pierce,"something, someone, sell",19,B.Sc,None,AI Researcher,Hire,111752,7,50
2284,Derek Shelton,"move, box, work",6,B.Tech,Google ML,Data Scientist,Hire,66957,1,80
